service_network,wdc07,,10.200.176.0/20 161.26.132.0/22 166.9.24.0/23 166.9.233.0/24 166.9.251.96/27
evault,ams01,,10.2.70.0/24 10.200.54.0/24
evault,ams03,,10.3.134.0/24
evault,che01,,10.200.22.0/24
evault,dal05,,10.1.146.0/24
evault,dal06,,10.2.134.0/24
evault,dal08,,100.100.6.0/24
evault,dal09,,10.2.118.0/24
evault,dal09,,10.2.126.0/24
evault,dal10,,10.200.86.0/24
evault,dal12,,10.200.118.0/24
evault,dal13,,10.200.134.0/24
evault,fra02,,10.3.86.0/24 10.201.150.0/24
evault,fra04,,10.201.118.0/24
evault,fra05,,10.201.134.0/24
evault,hkg02,,10.2.166.0/24
evault,lon02,,10.1.214.0/24 10.201.102.0/24
evault,lon04,,10.201.38.0/24
evault,lon05,,10.201.54.0/24
evault,lon06,,10.201.70.0/24
evault,mex01,,10.2.182.0/24
evault,mil01,,10.3.150.0/24
evault,mon01,,10.3.118.0/24
evault,osa21,,10.202.118.0/24
evault,osa22,,10.202.150.0/24
evault,osa23,,10.202.166.0/24
evault,par01,,10.2.150.0/24
evault,sao01,,10.200.6.0/24
evault,seo01,,10.200.86.0/24
evault,sjc01,,10.1.198.0/24 10.200.38.0/24
evault,sjc03,,10.3.182.0/24
evault,sjc04,,10.201.86.0/24
evault,sng01,,10.2.38.0/24 10.200.150.0/24
evault,syd01,,10.3.102.0/24
evault,syd04,,10.201.22.0/24
evault,tok02,,10.201.166.0/24
evault,tok04,,10.201.182.0/24
evault,tok05,,10.201.198.0/24
evault,tor01,,10.2.54.0/24
evault,wdc01,,10.1.114.0/24
evault,wdc03,,100.100.38.0/24
evault,wdc04,,10.3.166.0/24 10.201.6.0/24
evault,wdc06,,10.200.166.0/24
evault,wdc07,,10.200.182.0/24
file_block,ams01,,10.2.78.0/24 10.200.62.0/24
file_block,ams03,,10.3.142.0/24 161.26.30.0/24
file_block,che01,,10.200.30.0/24 161.26.34.0/24
file_block,dal01,,10.0.90.0/24
file_block,dal05,,10.1.154.0/24 10.2.110.0/24
file_block,dal06,,10.2.142.0/24
file_block,dal08,,100.100.14.0/24
file_block,dal09,,10.2.125.0/24 10.2.126.0/24
file_block,dal10,,10.200.94.0/24 10.202.239.0/24 161.26.13.0/24 161.26.98.0/24 161.26.99.0/24
file_block,dal12,,10.200.126.0/24 161.26.110.0/24 161.26.111.0/24
file_block,dal13,,10.200.142.0/24 10.200.142.0/24 10.200.143.128/25 161.26.114.0/24 161.26.115.0/24
file_block,fra02,,10.3.94.0/24 10.201.154.0/24 161.26.38.0/24 161.26.39.0/24
file_block,fra04,,10.201.110.0/24 161.26.146.0/24
file_block,fra05,,10.201.142.0/24 161.26.150.0/24
file_block,hkg02,,10.2.174.0/24
file_block,hou02,,10.1.174.0/24
file_block,lon02,,10.1.222.0/24 10.201.110.0/24 161.26.10.0/24
file_block,lon04,,10.201.46.0/24 161.26.130.0/24
file_block,lon05,,10.201.62.0/24 161.26.162.0/24
file_block,lon06,,10.201.78.0/24 161.26.142.0/24
file_block,mel01,,10.2.94.0/24 161.26.46.0/24
file_block,mex01,,10.2.190.0/24 161.26.50.0/24
file_block,mil01,,10.3.158.0/24 161.26.54.0/24
file_block,mon01,,10.3.126.0/24 161.26.58.0/24
file_block,osa21,,10.202.126.0/24 161.26.186.0/24
file_block,osa22,,10.202.158.0/24 161.26.190.0/24
file_block,osa23,,10.202.174.0/24 161.26.194.0/24
file_block,osl01,,10.200.110.0/24 161.26.106.0/24
file_block,par01,,10.2.158.0/24 10.2.159.0/24 161.26.62.0/24
file_block,par04,,10.202.94.0/24 161.26.174.0/24
file_block,par05,,10.202.78.0/24 161.26.178.0/24
file_block,par06,,10.202.62.0/24 161.26.182.0/24
file_block,sao01,,10.200.14.0/24 10.200.15.0/25 10.203.78.0/24 161.26.66.0/24 161.26.67.0/24
file_block,sao04,,10.202.221.0/24 161.26.206.0/24
file_block,sao05,,10.202.253.0/24 161.26.210.0/24
file_block,seo01,,10.200.78.0/24 161.26.102.0/24
file_block,sjc01,,10.1.206.0/24
file_block,sjc03,,10.3.190.0/24 161.26.74.0/24
file_block,sjc04,,10.201.94.0/24 161.26.138.0/24
file_block,sng01,,10.2.46.0/24 10.200.158.0/24 161.26.78.0/24
file_block,syd01,,10.3.110.0/24 10.202.46.0/24 161.26.170.0/24 161.26.82.0/24
file_block,syd04,,10.201.30.0/24 130.198.64.0/18 161.26.126.0/24
file_block,syd05,,10.202.30.0/24 161.26.166.0/24
file_block,tok02,,10.3.78.0/24 10.3.79.0/24 10.201.174.0/24 161.26.86.0/24 161.26.87.0/24
file_block,tok04,,10.201.190.0/24 161.26.154.0/24
file_block,tok05,,10.201.206.0/24 161.26.158.0/24
file_block,tor01,,10.2.62.0/24 10.202.110.0/24 161.26.90.0/24 161.26.91.0/24
file_block,tor04,,10.202.189.0/24 161.26.198.0/24
file_block,tor05,,10.202.205.0/24 161.26.202.0/24
file_block,wdc01,,10.1.122.0/24 10.1.104.0/24
file_block,wdc03,,100.100.46.0/24
file_block,wdc04,,10.201.10.0/24 10.201.14.0/24 10.3.174.0/24 10.3.175.0/25 161.26.134.0/24 161.26.94.0/24
file_block,wdc06,,10.200.174.0/24 161.26.118.0/24
file_block,wdc07,,10.200.90.0/24 161.26.122.0/24
advmon,ams01,,10.2.67.0/24
advmon,ams03,,10.3.131.0/24
advmon,che01,,10.200.19.0/24
advmon,dal05,,10.1.143.0/24 10.1.139.0/24
advmon,dal06,,10.2.131.0/24
advmon,dal08,,100.100.3.0/24
advmon,dal09,,10.2.115.0/24
advmon,dal10,,10.200.83.0/24
advmon,dal12,,10.200.115.0/24
advmon,dal13,,10.200.131.0/24
advmon,fra02,,10.3.83.0/24 10.201.147.0/24
advmon,fra04,,10.201.115.0/24
advmon,fra05,,10.201.131.0/24
advmon,hkg02,,10.2.163.0/24
advmon,lon02,,10.1.211.0/24 10.201.99.0/24
advmon,lon04,,10.201.35.0/24
advmon,lon05,,10.201.51.0/24
advmon,lon06,,10.201.67.0/24
advmon,mex01,,10.2.179.0/24
